BattSchedule_MW,SOC_percent,EnergyPriceDA_USDperMWh,EnergyProfit_USD,DRHCapacity,DRHPrice_USDperMW,DRHRev_USD,DCHCapacity,DCHPrice_USDperMW,DCHRev_USD,LFSCapacity,LFSPrice_USDperMW,LFSRev_USD,DMLCapacity,DMLPrice_USDperMW,DMLRev_USD,DLCapacity,DLPrice_USDperMW,DLRev_USD,DMHCapacity,DMHPrice_USDperMW,DMHRev_USD,DCLCapacity,DCLPrice_USDperMW,DCLRev_USD,DRLCapacity,DRLPrice_USDperMW,DRLRev_USD,DHCapacity,DHPrice_USDperMW,DHRev_USD,CapacityObligation,BMBuyPrice,BMSellPrice,BMBuyBackValue_USD
-0.00,1.00,109.04,-0.15,0.05,2.53,0.11,0.34,4.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.87,0.20,0.39,3.50,1.37,0.01,4.00,0.03,0.00,0.00,0.00,0.00,202.00,202.00,0.01
0.00,1.00,149.95,0.00,0.05,2.33,0.10,0.31,1.25,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.36,2.36,0.84,0.01,8.00,0.06,0.00,0.00,0.00,0.00,202.00,202.00,0.00
0.00,1.00,138.29,0.00,0.05,2.33,0.10,0.31,1.25,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.36,2.36,0.84,0.01,8.00,0.06,0.00,0.00,0.00,0.00,203.00,203.00,0.00
0.00,1.00,150.01,0.00,0.05,2.33,0.10,0.31,1.25,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.36,2.36,0.84,0.01,8.00,0.06,0.00,0.00,0.00,0.00,202.00,202.00,0.00
0.00,1.00,159.12,0.00,0.05,2.33,0.10,0.31,1.25,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.23,0.36,2.36,0.84,0.01,8.00,0.06,0.00,0.00,0.00,0.00,203.25,203.25,0.00
0.00,0.99,164.99,0.00,0.04,12.89,0.52,0.34,2.58,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,4.01,1.33,0.01,16.10,0.10,0.00,0.00,0.00,0.00,251.12,251.12,0.00
-0.01,0.99,134.81,-1.55,0.04,12.89,0.52,0.34,2.58,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,4.01,1.33,0.01,16.10,0.10,0.00,0.00,0.00,0.00,250.00,250.00,0.13
0.00,1.00,169.96,0.00,0.04,12.89,0.52,0.34,2.58,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,4.01,1.33,0.01,16.10,0.10,0.00,0.00,0.00,1.00,265.00,265.00,0.00
0.28,1.00,184.99,46.92,0.04,12.89,0.52,0.34,2.58,0.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,4.01,1.33,0.01,16.10,0.10,0.00,0.00,0.00,1.00,150.00,150.00,0.96
0.00,0.72,184.95,0.00,0.04,11.47,0.47,0.37,1.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,2.36,0.79,0.01,7.12,0.05,0.00,0.00,0.00,0.00,250.00,250.00,0.00
0.00,0.72,164.00,0.00,0.04,11.47,0.47,0.37,1.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,2.36,0.79,0.01,7.12,0.05,0.00,0.00,0.00,0.00,223.50,223.50,0.00
0.00,0.71,150.00,0.00,0.04,11.47,0.47,0.37,1.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,2.36,0.79,0.01,7.12,0.05,0.00,0.00,0.00,0.00,223.50,223.50,0.00
0.00,0.71,150.01,0.00,0.04,11.47,0.47,0.37,1.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.95,0.20,0.33,2.36,0.79,0.01,7.12,0.05,0.00,0.00,0.00,0.00,166.00,166.00,0.00
-0.32,0.71,130.10,-41.71,0.05,1.58,0.07,0.39,1.10,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.33,2.55,0.83,0.01,6.00,0.05,0.00,0.00,0.00,0.00,193.68,193.68,2.04
0.00,1.00,150.03,0.00,0.05,1.58,0.07,0.39,1.10,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.33,2.55,0.83,0.01,6.00,0.05,0.00,0.00,0.00,0.00,177.51,177.51,0.00
0.00,1.00,185.25,0.00,0.05,1.58,0.07,0.39,1.10,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.33,2.55,0.83,0.01,6.00,0.05,0.00,0.00,0.00,0.00,42.00,42.00,0.00
0.89,0.99,192.79,158.33,0.00,1.58,0.00,0.08,1.10,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.21,0.10,2.55,0.26,0.01,6.00,0.05,0.00,0.00,0.00,0.00,28.50,28.50,14.63
0.00,0.10,164.70,0.00,0.05,3.08,0.14,0.39,5.46,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.45,2.90,1.30,0.01,3.00,0.03,0.00,0.00,0.00,0.00,-33.27,-33.27,0.00
0.00,0.10,147.38,0.00,0.05,3.08,0.14,0.39,5.46,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.45,2.90,1.30,0.01,3.00,0.03,0.00,0.00,0.00,0.00,-91.86,-91.86,0.00
-0.54,0.10,121.43,-65.83,0.05,3.08,0.14,0.39,5.46,1.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.45,2.90,1.30,0.01,3.00,0.03,0.00,0.00,0.00,0.00,-55.00,-55.00,9.57
-0.44,0.60,125.27,-54.73,0.05,3.08,0.14,0.42,5.46,2.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.18,0.45,2.90,1.30,0.01,3.00,0.03,0.00,0.00,0.00,0.00,5.05,5.05,5.25
0.00,1.00,139.96,0.00,0.05,2.03,0.09,0.37,1.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.41,3.00,1.22,0.01,4.00,0.03,0.00,0.00,0.00,0.00,10.00,10.00,0.00
-0.00,1.00,125.91,-0.43,0.05,2.03,0.09,0.37,1.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.41,3.00,1.22,0.01,4.00,0.03,0.00,0.00,0.00,0.00,-24.89,-24.89,0.05
-0.00,1.00,142.10,-0.24,0.05,2.03,0.09,0.37,1.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.41,3.00,1.22,0.01,4.00,0.03,0.00,0.00,0.00,0.00,10.21,10.21,0.02
0.00,1.00,160.76,0.00,0.05,2.03,0.09,0.37,1.10,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.78,0.20,0.41,3.00,1.22,0.01,4.00,0.03,0.00,0.00,0.00,0.00,30.50,30.50,0.00
0.00,1.00,157.96,0.00,0.05,1.94,0.08,0.30,1.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.35,2.55,0.90,0.01,8.00,0.06,0.00,0.00,0.00,0.00,15.00,15.00,0.00
0.00,1.00,166.32,0.00,0.05,1.94,0.08,0.30,1.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.35,2.55,0.90,0.01,8.00,0.06,0.00,0.00,0.00,0.00,27.96,27.96,0.00
0.00,1.00,160.00,0.00,0.05,1.94,0.08,0.30,1.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.35,2.55,0.90,0.01,8.00,0.06,0.00,0.00,0.00,0.00,220.00,220.00,0.00
0.00,0.99,165.00,0.00,0.05,1.94,0.08,0.30,1.00,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.35,2.55,0.90,0.01,8.00,0.06,0.00,0.00,0.00,0.00,140.00,140.00,0.00
0.00,0.99,161.14,0.00,0.03,25.00,0.65,0.33,2.13,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.37,8.25,3.03,0.01,14.00,0.10,0.00,0.00,0.00,0.00,224.50,224.50,0.00
-0.01,0.99,151.38,-1.38,0.03,25.00,0.65,0.33,2.13,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.37,8.25,3.03,0.01,14.00,0.10,0.00,0.00,0.00,0.00,264.50,264.50,0.10
0.00,1.00,200.00,0.00,0.03,25.00,0.65,0.33,2.13,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.37,8.25,3.03,0.01,14.00,0.10,0.00,0.00,0.00,1.00,300.00,300.00,0.00
0.90,1.00,244.99,202.42,0.03,25.00,0.65,0.04,2.13,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.07,8.25,0.57,0.01,14.00,0.10,0.00,0.00,0.00,-0.00,275.00,275.00,2.69
0.00,0.10,214.93,0.00,0.03,22.00,0.70,0.27,1.66,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.32,2.55,0.81,0.00,6.00,0.03,0.00,0.00,0.00,0.00,243.75,243.75,0.00
0.00,0.10,183.00,0.00,0.03,22.00,0.70,0.27,1.66,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.32,2.55,0.81,0.00,6.00,0.03,0.00,0.00,0.00,-0.00,147.05,147.05,0.00
-0.00,0.10,156.45,-0.33,0.03,22.00,0.70,0.27,1.66,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.32,2.55,0.81,0.00,6.00,0.03,0.00,0.00,0.00,-0.00,137.50,137.50,0.00
0.00,0.10,174.00,0.00,0.03,22.00,0.70,0.27,1.66,0.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.78,0.23,0.32,2.55,0.81,0.00,6.00,0.03,0.00,0.00,0.00,0.00,65.08,65.08,0.00
-0.00,0.10,132.06,-0.05,0.00,0.00,0.00,0.35,1.96,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.39,2.55,1.00,0.01,10.40,0.11,0.00,0.00,0.00,0.00,91.31,91.31,0.00
0.00,0.10,169.99,0.00,0.00,0.00,0.00,0.35,1.96,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.39,2.55,1.00,0.01,10.40,0.11,0.00,0.00,0.00,0.00,214.00,214.00,0.00
0.00,0.10,158.54,0.00,0.00,0.00,0.00,0.35,1.96,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.39,2.55,1.00,0.01,10.40,0.11,0.00,0.00,0.00,0.00,212.00,212.00,0.00
0.00,0.10,149.92,0.00,0.00,0.00,0.00,0.35,1.96,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.88,0.21,0.39,2.55,1.00,0.01,10.40,0.11,0.00,0.00,0.00,0.00,212.00,212.00,0.00
-0.29,0.10,94.88,-27.83,0.00,0.00,0.00,0.35,5.45,1.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.40,2.55,1.01,0.01,11.60,0.13,0.00,0.00,0.00,0.00,210.00,210.00,3.38
-0.69,0.37,87.80,-60.23,0.00,0.00,0.00,0.40,5.45,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.30,2.55,0.77,0.01,11.60,0.13,0.00,0.00,0.00,0.00,208.50,208.50,8.28
-0.00,1.00,98.23,-0.12,0.00,0.00,0.00,0.40,5.45,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.40,2.55,1.01,0.01,11.60,0.13,0.00,0.00,0.00,0.00,221.75,221.75,0.01
-0.00,1.00,118.37,-0.14,0.00,0.00,0.00,0.40,5.45,2.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.20,0.40,2.55,1.01,0.01,11.60,0.13,0.00,0.00,0.00,0.00,172.50,172.50,0.01
-0.00,1.00,147.20,-0.03,0.00,0.00,0.00,0.29,0.80,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.55,0.83,0.01,14.28,0.16,0.00,0.00,0.00,0.00,40.00,40.00,0.00
-0.00,1.00,147.40,-0.03,0.00,0.00,0.00,0.29,0.80,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.55,0.83,0.01,14.28,0.16,0.00,0.00,0.00,0.00,215.00,215.00,0.00
0.00,1.00,157.90,0.00,0.00,0.00,0.00,0.29,0.80,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.55,0.83,0.01,14.28,0.16,0.00,0.00,0.00,0.00,142.50,142.50,0.00
0.00,1.00,162.99,0.00,0.00,0.00,0.00,0.29,0.80,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.55,0.83,0.01,14.28,0.16,0.00,0.00,0.00,0.00,215.00,215.00,0.00
0.00,1.00,162.63,0.00,0.00,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,1.28,0.31,0.01,17.40,0.19,0.00,0.00,0.00,0.00,124.50,124.50,0.00
0.00,1.00,156.00,0.00,0.00,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,1.28,0.31,0.01,17.40,0.19,0.00,0.00,0.00,0.00,213.00,213.00,0.00
-0.00,1.00,151.48,-0.13,0.00,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.25,1.28,0.31,0.01,17.40,0.19,0.00,0.00,0.00,0.00,213.50,213.50,0.00
0.00,1.00,155.43,0.00,0.05,0.00,0.00,0.21,0.53,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,7.50,0.24,0.26,1.28,0.33,0.01,17.40,0.19,0.00,0.00,0.00,1.00,221.75,221.75,0.00
0.14,1.00,159.94,21.08,0.03,25.00,0.75,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.24,2.55,0.60,0.01,15.00,0.12,0.00,0.00,0.00,1.00,143.30,143.30,0.24
0.00,0.86,157.22,0.00,0.03,25.00,0.75,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.30,2.55,0.76,0.01,15.00,0.12,0.00,0.00,0.00,1.00,38.50,38.50,0.00
0.75,0.86,162.24,112.77,0.03,25.00,0.75,0.18,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.30,2.55,0.76,0.01,15.00,0.12,0.00,0.00,0.00,0.00,132.50,132.50,2.24
0.00,0.10,160.30,0.00,0.03,25.00,0.75,0.19,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.30,2.55,0.76,0.01,15.00,0.12,0.00,0.00,0.00,0.00,225.00,225.00,0.00
0.00,0.10,143.06,0.00,0.03,22.00,0.67,0.31,0.80,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.38,3.38,1.29,0.01,13.00,0.13,0.00,0.00,0.00,0.00,127.75,127.75,0.00
0.00,0.10,160.00,0.00,0.03,22.00,0.67,0.31,0.80,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.38,3.38,1.29,0.01,13.00,0.13,0.00,0.00,0.00,0.00,153.39,153.39,0.00
0.00,0.10,151.01,0.00,0.03,22.00,0.67,0.31,0.80,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.38,3.38,1.29,0.01,13.00,0.13,0.00,0.00,0.00,0.00,143.84,143.84,0.00
0.00,0.10,115.50,0.00,0.03,22.00,0.67,0.31,0.80,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.38,3.38,1.29,0.01,13.00,0.13,0.00,0.00,0.00,0.00,120.14,120.14,0.00
-0.44,0.10,88.82,-38.73,0.05,0.79,0.03,0.41,4.41,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.41,2.05,0.84,0.02,11.00,0.23,0.00,0.00,0.00,0.00,3.85,3.85,3.71
0.40,0.50,62.98,23.06,0.05,0.79,0.03,0.41,4.41,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.41,2.05,0.84,0.02,11.00,0.23,0.00,0.00,0.00,0.00,-8.10,-8.10,2.82
0.00,0.10,49.46,0.00,0.05,0.79,0.03,0.35,4.41,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.41,2.05,0.84,0.02,11.00,0.23,0.00,0.00,0.00,0.00,-21.53,-21.53,0.00
0.00,0.10,29.48,0.00,0.00,0.79,0.00,0.37,4.41,1.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.95,0.19,0.41,2.05,0.84,0.02,11.00,0.23,0.00,0.00,0.00,0.00,-39.22,-39.22,0.00
-0.14,0.10,10.39,-1.41,0.00,2.22,0.00,0.37,12.69,4.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.41,5.95,2.42,0.02,4.56,0.09,0.00,0.00,0.00,0.00,-52.92,-52.92,0.86
-0.57,0.22,6.53,-3.75,0.05,2.22,0.10,0.42,12.69,4.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.41,5.95,2.42,0.02,4.56,0.09,0.00,0.00,0.00,0.00,-55.03,-55.03,3.53
-0.27,0.75,10.05,-2.73,0.05,2.22,0.10,0.42,12.69,4.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.41,5.95,2.42,0.02,4.56,0.09,0.00,0.00,0.00,0.00,0.50,0.50,0.26
-0.00,1.00,35.64,-0.08,0.05,2.22,0.10,0.42,12.69,4.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.88,0.18,0.41,5.95,2.42,0.02,4.56,0.09,0.00,0.00,0.00,0.00,26.33,26.33,0.00
-0.00,1.00,84.10,-0.24,0.05,0.87,0.04,0.36,2.10,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.10,0.70,0.02,13.00,0.26,0.00,0.00,0.00,0.00,75.94,75.94,0.00
-0.00,1.00,121.89,-0.35,0.05,0.87,0.04,0.36,2.10,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.10,0.70,0.02,13.00,0.26,0.00,0.00,0.00,0.00,10.50,10.50,0.03
0.00,1.00,138.06,0.00,0.05,0.87,0.04,0.36,2.10,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.10,0.70,0.02,13.00,0.26,0.00,0.00,0.00,0.00,10.00,10.00,0.00
0.00,1.00,145.03,0.00,0.05,0.87,0.04,0.36,2.10,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.40,0.22,0.33,2.10,0.70,0.02,13.00,0.26,0.00,0.00,0.00,0.00,11.75,11.75,0.00
0.00,0.99,144.01,0.00,0.00,0.09,0.00,0.31,1.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.30,1.26,0.38,0.02,17.00,0.34,0.00,0.00,0.00,0.00,18.38,18.38,0.00
0.00,0.99,138.98,0.00,0.00,0.09,0.00,0.31,1.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.30,1.26,0.37,0.02,17.00,0.34,0.00,0.00,0.00,0.00,12.12,12.12,0.00
0.00,0.99,144.01,0.00,0.00,0.09,0.00,0.31,1.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.30,1.26,0.37,0.02,17.00,0.34,0.00,0.00,0.00,0.00,192.50,192.50,0.00
0.00,0.99,144.53,0.00,0.01,0.09,0.00,0.31,1.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,6.60,0.21,0.30,1.26,0.37,0.02,17.00,0.34,0.00,0.00,0.00,-0.00,16.25,16.25,0.00
0.00,0.99,132.41,0.00,0.04,18.00,0.67,0.31,0.72,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.36,8.89,3.24,0.01,21.00,0.21,0.00,0.00,0.00,0.00,11.88,11.88,0.00
-0.01,0.99,128.30,-1.53,0.04,18.00,0.67,0.31,0.72,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.36,8.89,3.24,0.01,21.00,0.21,0.00,0.00,0.00,0.00,192.50,192.50,0.08
0.12,1.00,166.30,19.14,0.04,18.00,0.67,0.31,0.72,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.36,8.89,3.20,0.01,21.00,0.21,0.00,0.00,0.00,1.00,207.00,207.00,0.51
0.68,0.87,180.06,112.24,0.04,18.00,0.67,0.25,0.72,0.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,6.50,0.22,0.36,8.89,3.24,0.01,21.00,0.21,0.00,0.00,0.00,0.00,110.50,110.50,4.70
0.09,0.20,169.92,14.62,0.05,4.64,0.20,0.37,1.87,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.00,0.16,0.38,4.00,1.51,0.02,14.00,0.24,0.00,0.00,0.00,-0.00,107.05,107.05,0.59
0.00,0.10,148.61,0.00,0.05,4.64,0.20,0.32,1.87,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.00,0.16,0.38,4.00,1.51,0.02,14.00,0.24,0.00,0.00,0.00,0.00,105.50,105.50,0.00
0.00,0.10,151.46,0.00,0.05,4.64,0.20,0.32,1.87,0.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,5.00,0.16,0.38,4.00,1.51,0.02,14.00,0.24,0.00,0.00,0.00,0.00,185.00,185.00,0.00
